id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
619940044,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5240,EBEJICO,Municipal,18480001,51,1,HOLGUIN,,EFRAIN,2577,1
619940044,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5240,EBEJICO,Municipal,,994,,RESTO DE VOTACION,,,1445,0
619940044,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5240,EBEJICO,Municipal,,998,,VOTOS NULOS,,,183,0
619940044,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5240,EBEJICO,Municipal,,999,,VOTOS EN BLANCO,,,24,0
619940045,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5250,EL BAGRE,Municipal,18480001,51,1,PALACIO,Z,FABIAN OCTAVIO,2712,1
619940045,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5250,EL BAGRE,Municipal,,994,,RESTO DE VOTACION,,,4895,0
619940045,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5250,EL BAGRE,Municipal,,998,,VOTOS NULOS,,,539,0
619940045,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5250,EL BAGRE,Municipal,,999,,VOTOS EN BLANCO,,,20,0
619940046,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5264,ENTRERRIOS,Municipal,18490002,51,1,LOPERA,SANCHEZ,JUAN VICENTE,840,1
619940046,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5264,ENTRERRIOS,Municipal,,994,,RESTO DE VOTACION,,,805,0
619940046,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5264,ENTRERRIOS,Municipal,,998,,VOTOS NULOS,,,55,0
619940046,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5264,ENTRERRIOS,Municipal,,999,,VOTOS EN BLANCO,,,16,0
619940047,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5266,ENVIGADO,Municipal,18480001,50,1,VERA,ARANGO,JORGE ALBERTO,1027,0
619940047,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5266,ENVIGADO,Municipal,18490002,51,1,PEREZ,DE TAMAYO,SONIA,4030,0
619940047,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5266,ENVIGADO,Municipal,19900007,52,1,MESA,B,JOSE IGNACIO,34472,1
619940047,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5266,ENVIGADO,Municipal,,998,,VOTOS NULOS,,,963,0
619940047,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5266,ENVIGADO,Municipal,,999,,VOTOS EN BLANCO,,,1176,0
619940048,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5282,FREDONIA,Municipal,18480001,51,1,MUNOZ,G,GABRIEL IGNACIO,3338,1
619940048,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5282,FREDONIA,Municipal,,994,,RESTO DE VOTACION,,,2960,0
619940048,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5282,FREDONIA,Municipal,,998,,VOTOS NULOS,,,326,0
619940048,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5282,FREDONIA,Municipal,,999,,VOTOS EN BLANCO,,,83,0
619940049,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5284,FRONTINO,Municipal,18480001,51,1,OQUENDO,M,RAFAEL ANTONIO,3116,1
619940049,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5284,FRONTINO,Municipal,,994,,RESTO DE VOTACION,,,2134,0
619940049,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5284,FRONTINO,Municipal,,998,,VOTOS NULOS,,,284,0
619940049,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5284,FRONTINO,Municipal,,999,,VOTOS EN BLANCO,,,69,0
619940050,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5306,GIRALDO,Municipal,18480001,51,1,HIGUITA,HIGUITA,HERNAN,624,1
619940050,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5306,GIRALDO,Municipal,,994,,RESTO DE VOTACION,,,753,0
619940050,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5306,GIRALDO,Municipal,,998,,VOTOS NULOS,,,68,0
619940050,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5306,GIRALDO,Municipal,,999,,VOTOS EN BLANCO,,,11,0
619940051,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5308,GIRARDOTA,Municipal,19940016,51,1,GOMEZ,VASQUEZ,GERMAN DARIO,3100,1
619940051,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5308,GIRARDOTA,Municipal,,994,,RESTO DE VOTACION,,,4378,0
619940051,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5308,GIRARDOTA,Municipal,,998,,VOTOS NULOS,,,312,0
619940051,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5308,GIRARDOTA,Municipal,,999,,VOTOS EN BLANCO,,,72,0
619940052,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5310,GOMEZ PLATA,Municipal,18480001,51,1,PEREZ,MOLI,CESAR AUGUSTO,1631,1
619940052,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5310,GOMEZ PLATA,Municipal,,994,,RESTO DE VOTACION,,,1341,0
619940052,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5310,GOMEZ PLATA,Municipal,,998,,VOTOS NULOS,,,107,0
619940052,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5310,GOMEZ PLATA,Municipal,,999,,VOTOS EN BLANCO,,,23,0
619940053,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5313,GRANADA,Municipal,18490002,51,1,GOMEZ,GOMEZ,JORGE ALBERTO,2904,1
619940053,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5313,GRANADA,Municipal,,994,,RESTO DE VOTACION,,,1426,0
619940053,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5313,GRANADA,Municipal,,998,,VOTOS NULOS,,,200,0
619940053,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5313,GRANADA,Municipal,,999,,VOTOS EN BLANCO,,,21,0
619940054,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5315,GUADALUPE,Municipal,18490002,51,1,JARAMILLO,R,LUZ ADRIANA,728,1
619940054,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5315,GUADALUPE,Municipal,,994,,RESTO DE VOTACION,,,885,0
619940054,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5315,GUADALUPE,Municipal,,998,,VOTOS NULOS,,,63,0
619940054,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5315,GUADALUPE,Municipal,,999,,VOTOS EN BLANCO,,,7,0
619940055,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5318,GUARNE,Municipal,19940016,51,1,NARANJO,,ALFREDO ANTONIO,4517,1
619940055,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5318,GUARNE,Municipal,,994,,RESTO DE VOTACION,,,3200,0
619940055,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5318,GUARNE,Municipal,,998,,VOTOS NULOS,,,357,0
619940055,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5318,GUARNE,Municipal,,999,,VOTOS EN BLANCO,,,56,0
619940056,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5321,GUATAPE,Municipal,18490002,51,1,GIRALDO,,LIBARDO DE JESUS,1160,1
619940056,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5321,GUATAPE,Municipal,,994,,RESTO DE VOTACION,,,1025,0
619940056,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5321,GUATAPE,Municipal,,998,,VOTOS NULOS,,,90,0
619940056,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5321,GUATAPE,Municipal,,999,,VOTOS EN BLANCO,,,25,0
619940057,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5347,HELICONIA,Municipal,18480001,51,1,BEDOYA,V,HECTOR HIGINIO,1298,1
619940057,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5347,HELICONIA,Municipal,,994,,RESTO DE VOTACION,,,731,0
619940057,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5347,HELICONIA,Municipal,,998,,VOTOS NULOS,,,121,0
619940057,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5347,HELICONIA,Municipal,,999,,VOTOS EN BLANCO,,,7,0
619940058,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5353,HISPANIA,Municipal,19940016,51,1,ARANGO,ARANGO,JAIME DE J,782,1
619940058,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5353,HISPANIA,Municipal,,994,,RESTO DE VOTACION,,,577,0
619940058,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5353,HISPANIA,Municipal,,998,,VOTOS NULOS,,,45,0
619940058,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5353,HISPANIA,Municipal,,999,,VOTOS EN BLANCO,,,9,0
619940059,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5360,ITAGUI,Municipal,19940016,50,1,MONCADA,,JUAN CARLOS,21963,1
619940059,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5360,ITAGUI,Municipal,18480001,51,1,ALVAREZ,G,OSCAR,11790,0
619940059,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5360,ITAGUI,Municipal,,998,,VOTOS NULOS,,,871,0
619940059,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5360,ITAGUI,Municipal,,999,,VOTOS EN BLANCO,,,438,0
619940060,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5361,ITUANGO,Municipal,18490002,51,1,LOPEZ,ZAPATA,JOSE MILAGROS,2025,1
619940060,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5361,ITUANGO,Municipal,,994,,RESTO DE VOTACION,,,1746,0
619940060,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5361,ITUANGO,Municipal,,998,,VOTOS NULOS,,,261,0
619940060,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5361,ITUANGO,Municipal,,999,,VOTOS EN BLANCO,,,21,0
619940061,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5364,JARDIN,Municipal,18490002,51,1,ECHEVERRI,R,FERNANDO J,2524,1
619940061,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5364,JARDIN,Municipal,,994,,RESTO DE VOTACION,,,1625,0
619940061,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5364,JARDIN,Municipal,,998,,VOTOS NULOS,,,144,0
619940061,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5364,JARDIN,Municipal,,999,,VOTOS EN BLANCO,,,43,0
619940062,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5368,JERICO,Municipal,19940016,51,1,ARTEAGA,R,RAFAEL JOSE,2640,1
619940062,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5368,JERICO,Municipal,,994,,RESTO DE VOTACION,,,1428,0
619940062,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5368,JERICO,Municipal,,998,,VOTOS NULOS,,,128,0
619940062,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5368,JERICO,Municipal,,999,,VOTOS EN BLANCO,,,35,0
619940063,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5376,LA CEJA,Municipal,18490002,51,1,LOPERA,G,JUAN GUILLERMO,4627,1
619940063,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5376,LA CEJA,Municipal,,994,,RESTO DE VOTACION,,,2111,0
619940063,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5376,LA CEJA,Municipal,,998,,VOTOS NULOS,,,182,0
619940063,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5376,LA CEJA,Municipal,,999,,VOTOS EN BLANCO,,,87,0
619940064,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5380,LA ESTRELLA,Municipal,18490002,51,1,RESTREPO,,GUILLERMO,4415,1
619940064,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5380,LA ESTRELLA,Municipal,,994,,RESTO DE VOTACION,,,2906,0
619940064,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5380,LA ESTRELLA,Municipal,,998,,VOTOS NULOS,,,351,0
619940064,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5380,LA ESTRELLA,Municipal,,999,,VOTOS EN BLANCO,,,97,0
619940065,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5400,LA UNION,Municipal,18480001,51,1,FRANCO,A,CARLOS ALBERTO,1318,1
619940065,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5400,LA UNION,Municipal,,994,,RESTO DE VOTACION,,,1080,0
619940065,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5400,LA UNION,Municipal,,998,,VOTOS NULOS,,,129,0
619940065,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5400,LA UNION,Municipal,,999,,VOTOS EN BLANCO,,,47,0
619940066,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5411,LIBORINA,Municipal,18490002,51,1,MARIN,URREGO,FABIO EMIRO,1708,1
619940066,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5411,LIBORINA,Municipal,,994,,RESTO DE VOTACION,,,1707,0
619940066,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5411,LIBORINA,Municipal,,998,,VOTOS NULOS,,,146,0
619940066,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5411,LIBORINA,Municipal,,999,,VOTOS EN BLANCO,,,8,0
619940067,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5425,MACEO,Municipal,19940016,51,1,GIRALDO,R,JOHN JAIRO,778,1
619940067,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5425,MACEO,Municipal,,994,,RESTO DE VOTACION,,,1230,0
619940067,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5425,MACEO,Municipal,,998,,VOTOS NULOS,,,95,0
619940067,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5425,MACEO,Municipal,,999,,VOTOS EN BLANCO,,,13,0
619940068,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5440,MARINILLA,Municipal,18490002,51,1,JIMENEZ,G,CARLOS EMILIO,3248,1
619940068,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5440,MARINILLA,Municipal,,994,,RESTO DE VOTACION,,,3177,0
619940068,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5440,MARINILLA,Municipal,,998,,VOTOS NULOS,,,378,0
619940068,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5440,MARINILLA,Municipal,,999,,VOTOS EN BLANCO,,,63,0
619940069,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5467,MONTEBELLO,Municipal,18480001,51,1,RAMIREZ,G,URIEL ANTONIO,1057,1
619940069,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5467,MONTEBELLO,Municipal,,994,,RESTO DE VOTACION,,,982,0
619940069,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5467,MONTEBELLO,Municipal,,998,,VOTOS NULOS,,,120,0
619940069,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5467,MONTEBELLO,Municipal,,999,,VOTOS EN BLANCO,,,11,0
619940070,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5475,MURINDO,Municipal,19850001,51,1,LEDESMA,HURTADO,ABRAHAM,279,1
619940070,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5475,MURINDO,Municipal,,994,,RESTO DE VOTACION,,,276,0
619940070,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5475,MURINDO,Municipal,,998,,VOTOS NULOS,,,26,0
619940070,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5475,MURINDO,Municipal,,999,,VOTOS EN BLANCO,,,1,0
619940071,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5480,MUTATA,Municipal,19850001,51,1,RENTERIA,CANOL,LUIS ELIN,872,1
619940071,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5480,MUTATA,Municipal,,994,,RESTO DE VOTACION,,,527,0
619940071,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5480,MUTATA,Municipal,,998,,VOTOS NULOS,,,64,0
619940071,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5480,MUTATA,Municipal,,999,,VOTOS EN BLANCO,,,16,0
619940072,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5483,NARINO,Municipal,19940016,51,1,GIRALDO,OSORIO,LUIS ALFONSO,2236,1
619940072,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5483,NARINO,Municipal,,994,,RESTO DE VOTACION,,,1738,0
619940072,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5483,NARINO,Municipal,,998,,VOTOS NULOS,,,260,0
619940072,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5483,NARINO,Municipal,,999,,VOTOS EN BLANCO,,,17,0
619940073,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5490,NECOCLI,Municipal,18480001,51,1,GARCES,L,ALBERTO ENRIQUE,2851,1
619940073,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5490,NECOCLI,Municipal,,994,,RESTO DE VOTACION,,,1820,0
619940073,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5490,NECOCLI,Municipal,,998,,VOTOS NULOS,,,324,0
619940073,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5490,NECOCLI,Municipal,,999,,VOTOS EN BLANCO,,,41,0
619940074,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5495,NECHI,Municipal,18480001,51,1,HOYOS,MIRANDA,OSCAR LEON,1334,1
619940074,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5495,NECHI,Municipal,,994,,RESTO DE VOTACION,,,2998,0
619940074,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5495,NECHI,Municipal,,998,,VOTOS NULOS,,,271,0
619940074,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5495,NECHI,Municipal,,999,,VOTOS EN BLANCO,,,25,0
619940075,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5501,OLAYA,Municipal,19940016,51,1,CORREA,GUTIERREZ,REINALDO,362,1
619940075,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5501,OLAYA,Municipal,,994,,RESTO DE VOTACION,,,820,0
619940075,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5501,OLAYA,Municipal,,998,,VOTOS NULOS,,,57,0
619940075,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5501,OLAYA,Municipal,,999,,VOTOS EN BLANCO,,,4,0
619940076,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5541,PENOL,Municipal,19949999,51,1,BUITRAGO,B,JOSE RODRIGO,2735,1
619940076,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5541,PENOL,Municipal,,994,,RESTO DE VOTACION,,,2589,0
619940076,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5541,PENOL,Municipal,,998,,VOTOS NULOS,,,261,0
619940076,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5541,PENOL,Municipal,,999,,VOTOS EN BLANCO,,,22,0
619940077,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5543,PEQUE,Municipal,18480001,51,1,VALLE,GUERR,OMAR OSWALDO,1228,1
619940077,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5543,PEQUE,Municipal,,994,,RESTO DE VOTACION,,,0,0
619940077,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5543,PEQUE,Municipal,,998,,VOTOS NULOS,,,71,0
619940077,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5543,PEQUE,Municipal,,999,,VOTOS EN BLANCO,,,39,0
619940078,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5576,PUEBLORRICO,Municipal,19940016,51,1,OCAMPO,,AUGUSTO,1572,1
619940078,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5576,PUEBLORRICO,Municipal,,994,,RESTO DE VOTACION,,,1070,0
619940078,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5576,PUEBLORRICO,Municipal,,998,,VOTOS NULOS,,,148,0
619940078,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5576,PUEBLORRICO,Municipal,,999,,VOTOS EN BLANCO,,,30,0
619940079,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5579,PUERTO BERRIO,Municipal,18480001,51,1,ESCOBAR,,HENRY ALONSO,3012,1
619940079,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5579,PUERTO BERRIO,Municipal,,994,,RESTO DE VOTACION,,,3427,0
619940079,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5579,PUERTO BERRIO,Municipal,,998,,VOTOS NULOS,,,187,0
619940079,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5579,PUERTO BERRIO,Municipal,,999,,VOTOS EN BLANCO,,,102,0
619940080,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5585,PUERTO NARE (LA MAGDALENA),Municipal,18480001,51,1,CASTRO,PADILLA,JOSE MANUEL,2466,1
619940080,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5585,PUERTO NARE (LA MAGDALENA),Municipal,,994,,RESTO DE VOTACION,,,2443,0
619940080,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5585,PUERTO NARE (LA MAGDALENA),Municipal,,998,,VOTOS NULOS,,,143,0
619940080,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5585,PUERTO NARE (LA MAGDALENA),Municipal,,999,,VOTOS EN BLANCO,,,16,0
619940081,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Municipal,18490002,51,1,VALENCIA,M,EDISON JAVIER,1586,1
619940081,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Municipal,,994,,RESTO DE VOTACION,,,1378,0
619940081,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Municipal,,998,,VOTOS NULOS,,,149,0
619940081,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5591,PUERTO TRIUNFO,Municipal,,999,,VOTOS EN BLANCO,,,21,0
619940082,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5604,REMEDIOS,Municipal,18480001,51,1,PUERTA,HERNA,ADOLFO LEON,1187,1
619940082,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5604,REMEDIOS,Municipal,,994,,RESTO DE VOTACION,,,1200,0
619940082,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5604,REMEDIOS,Municipal,,998,,VOTOS NULOS,,,136,0
619940082,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5604,REMEDIOS,Municipal,,999,,VOTOS EN BLANCO,,,32,0
619940083,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5607,RETIRO,Municipal,18480001,51,1,CARTAGENA,MARIACA,LEON,1473,1
619940083,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5607,RETIRO,Municipal,,994,,RESTO DE VOTACION,,,2200,0
619940083,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5607,RETIRO,Municipal,,998,,VOTOS NULOS,,,103,0
619940083,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5607,RETIRO,Municipal,,999,,VOTOS EN BLANCO,,,34,0
619940084,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5615,RIONEGRO,Municipal,18480001,50,1,MEJIA,QUICENO,LUIS CARLOS,12801,1
619940084,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5615,RIONEGRO,Municipal,18480001,51,1,GARCIA,OSPINA,DARIO DE JESUS,7478,0
619940084,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5615,RIONEGRO,Municipal,,998,,VOTOS NULOS,,,670,0
619940084,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5615,RIONEGRO,Municipal,,999,,VOTOS EN BLANCO,,,272,0
619940085,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5628,SABANALARGA,Municipal,19940016,51,1,MAZO,MUNER,MOREL ANTONIO,1325,1
619940085,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5628,SABANALARGA,Municipal,,994,,RESTO DE VOTACION,,,989,0
619940085,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5628,SABANALARGA,Municipal,,998,,VOTOS NULOS,,,94,0
619940085,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5628,SABANALARGA,Municipal,,999,,VOTOS EN BLANCO,,,8,0
619940086,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5631,SABANETA,Municipal,18480001,51,1,DIEZ,GUZMAN,GLORIA HELENA,3604,1
619940086,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5631,SABANETA,Municipal,,994,,RESTO DE VOTACION,,,5235,0
619940086,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5631,SABANETA,Municipal,,998,,VOTOS NULOS,,,304,0
619940086,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5631,SABANETA,Municipal,,999,,VOTOS EN BLANCO,,,130,0
619940087,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5642,SALGAR,Municipal,19940016,51,1,RUIZ,GALEANO,JORGE IVAN,1657,1
619940087,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5642,SALGAR,Municipal,,994,,RESTO DE VOTACION,,,978,0
619940087,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5642,SALGAR,Municipal,,998,,VOTOS NULOS,,,119,0
619940087,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5642,SALGAR,Municipal,,999,,VOTOS EN BLANCO,,,24,0
619940088,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5647,SAN ANDRES,Municipal,18490002,51,1,BERRIO,P,RAUL HUMBERTO,886,1
619940088,1994,Alcaldía Municipal,Octubre 30,5,ANTIOQUIA,5647,SAN ANDRES,Municipal,,994,,RESTO DE VOTACION,,,945,0
